mass,value,searchers,targets,walk_type,metric,dc_scaling,predicted_exponent
100000.0,61.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,43.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,34.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,3.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,112.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,9.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,35.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,146.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,708.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,60.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,339.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,40.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,160.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,52.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,187.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,436.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,136.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,7.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,12.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,605.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,114.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,20.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,139.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,4.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,185.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,700.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,123.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,75.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,241.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,48.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,43.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,5.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,1.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,5.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,201.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,254.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,5.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,103.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,208.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,69.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,165.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,232.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,162.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,16.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,243.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,127.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,211.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,16.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,10.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,3.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,427.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,43.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,218.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,114.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,97.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,197.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,239.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,1.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,511.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,30.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,89.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,68.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,197.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,7.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,156.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,15.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,220.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,50.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,312.0,1989,8011.0,BM,IFCT,Half,-0.5
100000.0,87.0,1989,8011.0,BM,IFCT,Half,-0.5
10.0,1081.0,20,200.0,BM,IFCT,Constant,0.0
10.0,257.0,20,200.0,BM,IFCT,Constant,0.0
10.0,327.0,20,200.0,BM,IFCT,Constant,0.0
10.0,907.0,20,200.0,BM,IFCT,Constant,0.0
10.0,247.0,20,200.0,BM,IFCT,Constant,0.0
10.0,265.0,20,200.0,BM,IFCT,Constant,0.0
10.0,397.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2767.0,20,200.0,BM,IFCT,Constant,0.0
10.0,4737.0,20,200.0,BM,IFCT,Constant,0.0
10.0,347.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3257.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2223.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3319.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1026.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1268.0,20,200.0,BM,IFCT,Constant,0.0
10.0,390.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1528.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1310.0,20,200.0,BM,IFCT,Constant,0.0
10.0,236.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1736.0,20,200.0,BM,IFCT,Constant,0.0
10.0,958.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1737.0,20,200.0,BM,IFCT,Constant,0.0
10.0,709.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2025.0,20,200.0,BM,IFCT,Constant,0.0
10.0,316.0,20,200.0,BM,IFCT,Constant,0.0
10.0,561.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3832.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2358.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1167.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2163.0,20,200.0,BM,IFCT,Constant,0.0
10.0,741.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1733.0,20,200.0,BM,IFCT,Constant,0.0
10.0,462.0,20,200.0,BM,IFCT,Constant,0.0
10.0,53.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2937.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1103.0,20,200.0,BM,IFCT,Constant,0.0
10.0,72.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1855.0,20,200.0,BM,IFCT,Constant,0.0
10.0,784.0,20,200.0,BM,IFCT,Constant,0.0
10.0,918.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2297.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1042.0,20,200.0,BM,IFCT,Constant,0.0
10.0,876.0,20,200.0,BM,IFCT,Constant,0.0
10.0,475.0,20,200.0,BM,IFCT,Constant,0.0
10.0,243.0,20,200.0,BM,IFCT,Constant,0.0
10.0,316.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1477.0,20,200.0,BM,IFCT,Constant,0.0
10.0,369.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1122.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1747.0,20,200.0,BM,IFCT,Constant,0.0
10.0,734.0,20,200.0,BM,IFCT,Constant,0.0
10.0,142.0,20,200.0,BM,IFCT,Constant,0.0
10.0,398.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3410.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1926.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2058.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1186.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1886.0,20,200.0,BM,IFCT,Constant,0.0
10.0,357.0,20,200.0,BM,IFCT,Constant,0.0
10.0,286.0,20,200.0,BM,IFCT,Constant,0.0
10.0,240.0,20,200.0,BM,IFCT,Constant,0.0
10.0,687.0,20,200.0,BM,IFCT,Constant,0.0
10.0,217.0,20,200.0,BM,IFCT,Constant,0.0
10.0,761.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2845.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1359.0,20,200.0,BM,IFCT,Constant,0.0
10.0,118.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1187.0,20,200.0,BM,IFCT,Constant,0.0
10.0,407.0,20,200.0,BM,IFCT,Constant,0.0
10.0,155.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2382.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2190.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1271.0,20,200.0,BM,IFCT,Constant,0.0
10.0,289.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1268.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1122.0,20,200.0,BM,IFCT,Constant,0.0
10.0,80.0,20,200.0,BM,IFCT,Constant,0.0
10.0,802.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1206.0,20,200.0,BM,IFCT,Constant,0.0
10.0,297.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1540.0,20,200.0,BM,IFCT,Constant,0.0
10.0,12.0,20,200.0,BM,IFCT,Constant,0.0
10.0,4135.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1425.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2122.0,20,200.0,BM,IFCT,Constant,0.0
10.0,654.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1325.0,20,200.0,BM,IFCT,Constant,0.0
10.0,774.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2327.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1087.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3856.0,20,200.0,BM,IFCT,Constant,0.0
10.0,642.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3775.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3464.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1301.0,20,200.0,BM,IFCT,Constant,0.0
10.0,3.0,20,200.0,BM,IFCT,Constant,0.0
10.0,154.0,20,200.0,BM,IFCT,Constant,0.0
10.0,2445.0,20,200.0,BM,IFCT,Constant,0.0
10.0,596.0,20,200.0,BM,IFCT,Constant,0.0
10.0,1578.0,20,200.0,BM,IFCT,Constant,0.0
100.0,1326.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3177.0,63,200.0,BM,IFCT,Constant,0.0
100.0,415.0,63,200.0,BM,IFCT,Constant,0.0
100.0,495.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4554.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1223.0,63,200.0,BM,IFCT,Constant,0.0
100.0,11050.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1406.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1196.0,63,200.0,BM,IFCT,Constant,0.0
100.0,365.0,63,200.0,BM,IFCT,Constant,0.0
100.0,234.0,63,200.0,BM,IFCT,Constant,0.0
100.0,202.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1530.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1265.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3955.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2558.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2013.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2896.0,63,200.0,BM,IFCT,Constant,0.0
100.0,733.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1221.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2914.0,63,200.0,BM,IFCT,Constant,0.0
100.0,794.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2120.0,63,200.0,BM,IFCT,Constant,0.0
100.0,625.0,63,200.0,BM,IFCT,Constant,0.0
100.0,38.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2745.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3866.0,63,200.0,BM,IFCT,Constant,0.0
100.0,278.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1085.0,63,200.0,BM,IFCT,Constant,0.0
100.0,5977.0,63,200.0,BM,IFCT,Constant,0.0
100.0,703.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2868.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1952.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2085.0,63,200.0,BM,IFCT,Constant,0.0
100.0,650.0,63,200.0,BM,IFCT,Constant,0.0
100.0,745.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2011.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2932.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2509.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1316.0,63,200.0,BM,IFCT,Constant,0.0
100.0,954.0,63,200.0,BM,IFCT,Constant,0.0
100.0,6363.0,63,200.0,BM,IFCT,Constant,0.0
100.0,7154.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1124.0,63,200.0,BM,IFCT,Constant,0.0
100.0,482.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2438.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1214.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1295.0,63,200.0,BM,IFCT,Constant,0.0
100.0,928.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4609.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3820.0,63,200.0,BM,IFCT,Constant,0.0
100.0,41.0,63,200.0,BM,IFCT,Constant,0.0
100.0,831.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3465.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4012.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1870.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1224.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4073.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2458.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4359.0,63,200.0,BM,IFCT,Constant,0.0
100.0,43.0,63,200.0,BM,IFCT,Constant,0.0
100.0,914.0,63,200.0,BM,IFCT,Constant,0.0
100.0,6628.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1229.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4152.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1324.0,63,200.0,BM,IFCT,Constant,0.0
100.0,427.0,63,200.0,BM,IFCT,Constant,0.0
100.0,355.0,63,200.0,BM,IFCT,Constant,0.0
100.0,159.0,63,200.0,BM,IFCT,Constant,0.0
100.0,876.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1318.0,63,200.0,BM,IFCT,Constant,0.0
100.0,823.0,63,200.0,BM,IFCT,Constant,0.0
100.0,740.0,63,200.0,BM,IFCT,Constant,0.0
100.0,799.0,63,200.0,BM,IFCT,Constant,0.0
100.0,140.0,63,200.0,BM,IFCT,Constant,0.0
100.0,413.0,63,200.0,BM,IFCT,Constant,0.0
100.0,4.0,63,200.0,BM,IFCT,Constant,0.0
100.0,9931.0,63,200.0,BM,IFCT,Constant,0.0
100.0,262.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1358.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1352.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3396.0,63,200.0,BM,IFCT,Constant,0.0
100.0,385.0,63,200.0,BM,IFCT,Constant,0.0
100.0,5077.0,63,200.0,BM,IFCT,Constant,0.0
100.0,10681.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3385.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2349.0,63,200.0,BM,IFCT,Constant,0.0
100.0,11327.0,63,200.0,BM,IFCT,Constant,0.0
100.0,8149.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1085.0,63,200.0,BM,IFCT,Constant,0.0
100.0,2986.0,63,200.0,BM,IFCT,Constant,0.0
100.0,341.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1076.0,63,200.0,BM,IFCT,Constant,0.0
100.0,3179.0,63,200.0,BM,IFCT,Constant,0.0
100.0,513.0,63,200.0,BM,IFCT,Constant,0.0
100.0,8008.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1233.0,63,200.0,BM,IFCT,Constant,0.0
100.0,7129.0,63,200.0,BM,IFCT,Constant,0.0
100.0,1959.0,63,200.0,BM,IFCT,Constant,0.0
100.0,5868.0,63,200.0,BM,IFCT,Constant,0.0
1000.0,3841.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3211.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,8676.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,7508.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,9354.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,9388.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,9687.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1235.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,260.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5025.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1214.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,856.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,696.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,7390.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,554.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2782.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2156.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1923.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,453.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,798.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1153.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,92.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,239.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,20912.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1530.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3675.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3423.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4865.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1253.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3191.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,10795.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,724.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,357.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,359.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,6272.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2445.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,847.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3831.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4918.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1018.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4918.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,12514.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5432.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1387.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,11311.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3766.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3724.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4990.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,830.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,13346.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1331.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,934.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,7817.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5738.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,172.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2249.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1251.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1611.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,946.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,599.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2157.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3752.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5658.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,13135.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,840.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3452.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,224.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1403.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3175.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1768.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,603.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,9107.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5567.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1420.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,488.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4816.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2998.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,699.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4068.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3741.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4444.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,872.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,266.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,6217.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,11129.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1206.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,2025.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,240.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,93.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,3793.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1618.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5625.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,5642.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,7257.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4943.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,4162.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,9399.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1053.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,9796.0,199,200.0,BM,IFCT,Constant,0.0
1000.0,1494.0,199,200.0,BM,IFCT,Constant,0.0
10000.0,9216.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,419.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,2969.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,8353.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,411.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1239.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,4961.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,9110.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6953.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6763.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,9980.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,764.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1938.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1643.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3150.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,2129.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,10529.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,693.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,13500.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6389.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,5622.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,181.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3578.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1506.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,4884.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,8566.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,4886.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6357.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6228.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1318.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1768.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1848.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,12172.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,12982.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,5567.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,4578.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,5963.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,16287.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,10897.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1396.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,676.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,9518.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3872.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,16884.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3958.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,9214.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3523.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,670.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,555.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6454.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,2077.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,628.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,7849.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,2669.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1003.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1930.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,1832.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,2732.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6388.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,339.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,2707.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,4658.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,803.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,672.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,5410.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3550.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,525.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,736.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,6530.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,9661.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,7543.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,913.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,3061.0,629,200.0,BM,IFCT,Constant,0.0
10000.0,13127.0,629,200.0,BM,IFCT,Constant,0.0
